Continent,Year,Average Energy Inflation,Average Food Inflation,Average Headline Inflation,Average Official Core Inflation,Average Producer Inflation
South America,1989,149.77416666666667,407.47583333333336,694.4491666666667,6.565833333333334,216.29166666666663
South America,1990,250.495,1093.5966666666666,1084.7091666666665,1.8358333333333334,572.62
South America,1991,31.90833333333333,272.2441666666667,118.75583333333333,1.8516666666666666,35.12833333333334
South America,1992,11.143333333333333,135.315,110.2725,87.99416666666667,11.299166666666666
South America,1993,16.991666666666667,198.12666666666667,189.45583333333332,167.62583333333333,180.28666666666666
South America,1994,11.147499999999999,240.98333333333335,204.54083333333335,184.24333333333334,195.6825
South America,1995,9.295833333333333,41.18416666666666,24.569166666666664,14.003333333333332,10.786666666666667
South America,1996,11.957500000000001,16.385833333333334,20.015833333333333,15.219166666666666,4.8966666666666665
South America,1997,18.135,11.506666666666666,13.544166666666667,5.3475,3.9341666666666666
South America,1998,13.288333333333334,13.393333333333333,12.750833333333333,4.5275,4.096666666666667
South America,1999,15.104999999999999,14.245833333333332,14.978333333333333,3.920833333333333,8.2225
South America,2000,12.481666666666667,19.269166666666667,15.770000000000001,2.9916666666666667,14.996666666666668
South America,2001,10.3725,7.968333333333334,9.959166666666667,2.6308333333333334,4.2508333333333335
South America,2002,8.754166666666666,8.551666666666668,10.3725,6.794999999999999,12.9825
South America,2003,9.700833333333334,13.314166666666667,12.1075,7.547499999999999,10.524166666666668
South America,2004,5.395833333333333,8.1575,6.484999999999999,4.013333333333333,4.534166666666667
South America,2005,4.371666666666667,6.214166666666666,6.853333333333334,2.7900000000000005,3.4250000000000003
South America,2006,4.005833333333333,7.183333333333334,6.4941666666666675,3.2408333333333332,4.3775
South America,2007,3.2675,11.811666666666667,7.403333333333333,3.5341666666666662,4.241666666666666
South America,2008,5.2299999999999995,18.084999999999997,10.781666666666666,6.0,8.043333333333333
South America,2009,3.11,5.468333333333334,5.5424999999999995,2.56,5.284166666666667
South America,2010,2.825833333333333,6.7124999999999995,6.462500000000001,4.414166666666667,8.195
South America,2011,4.4575000000000005,10.693333333333333,8.783333333333333,5.2941666666666665,7.047499999999999
South America,2012,3.8225,6.09,6.260833333333333,3.2641666666666667,5.62
South America,2013,3.154166666666667,8.155833333333334,7.309166666666667,4.795,4.1258333333333335
South America,2014,4.4875,11.46,12.031666666666666,4.5874999999999995,8.765
South America,2015,5.6308333333333325,22.50333333333333,16.31,13.308333333333332,13.598333333333334
South America,2016,3.0574999999999997,31.680833333333336,32.735,33.483333333333334,25.848333333333333
South America,2017,11.249166666666667,46.030833333333334,42.79666666666666,1.6025,78.37833333333333
South America,2018,7907.114166666666,3203.77,5453.404166666666,1.1566666666666665,14107.550833333333
South America,2019,1479.8300000000002,1483.46,1665.87,1.1824999999999999,9.081666666666667
South America,2020,2.981666666666667,195.72166666666666,205.86666666666667,0.9375,6.5249999999999995
South America,2021,104.49166666666667,174.5,144.44583333333333,1.4966666666666668,12.332500000000001
South America,2022,34.44,33.6925,34.85,3.098333333333333,14.461666666666666
